938,4020171,0,2,4
938,5266844,0,3,0
938,1164466,0,3,1
938,6220854,0,3,2
938,6056896,0,3,3
938,9281899,0,3,4
938,8188527,0,4,0
938,8182129,0,4,1
938,7952773,0,4,2
938,3181214,0,4,3
938,1067076,0,4,4
938,4964069,1,0,0
938,3740190,1,0,1
938,8254269,1,0,2
938,6878477,1,0,3
1059,4360535,0,0,0
1059,2478151,0,0,1
1059,9426730,0,0,2
1059,8692952,0,0,3
1059,4718946,0,0,4
1059,1908613,0,1,0
1059,4776251,0,1,1
1059,9542496,0,1,2
1059,9737599,0,1,3
1060,7588946,0,0,0
1060,9737599,0,0,1
1060,2849815,0,0,2
1060,1908613,0,0,3
1060,2478151,0,0,4
1060,8162427,0,1,0
1060,3683562,0,1,1
1060,8606410,0,1,2
1060,4718946,0,1,3
1060,4360535,0,1,4
1060,2805031,0,2,0
1060,8692952,0,2,1
1060,4909286,0,2,2
1060,1915142,0,2,3
1060,7856843,0,2,4
1060,3091009,0,3,0
1060,3778878,0,3,1
1060,9542496,0,3,2
1060,9426730,0,3,3
1141,5198086,0,0,0
1141,8863144,0,0,1
1141,3030019,0,0,2
1141,3059435,0,0,3
1141,7498645,0,0,4
1141,8811557,0,1,0
1141,9753997,0,1,1
1141,3693407,0,1,2
1141,4987983,0,1,3
1141,8007927,0,1,4
1141,8807282,0,2,0
1141,2778946,0,2,1
1141,3741344,0,2,2
1141,2001850,0,2,3
1141,8403638,0,2,4
1141,2655382,0,3,0
1141,2268792,0,3,1
1141,8904801,0,3,2
1141,6793386,0,3,3
1141,9790113,0,3,4
1141,2976294,0,4,0
1141,1893728,0,4,1
1141,4143557,0,4,2
1141,7184431,0,4,3
1141,7320818,0,4,4
1141,1217220,1,0,0
1141,6914120,1,0,1
1141,4404713,1,0,2
1141,2649305,1,0,3
1141,1850578,1,0,4
1141,6395530,1,1,0
1141,4530106,1,1,1
1141,6324869,1,1,2
1141,7966690,1,1,3
1141,2380066,1,1,4
1141,9077935,1,2,0
1141,7619570,1,2,1
1141,9595857,1,2,2
1141,4114241,1,2,3
1141,5072392,1,2,4
1141,1300771,1,3,0
1141,1001174,1,3,1
1141,4086818,1,3,2
1141,4078353,1,3,3
1141,2401362,1,3,4
1141,9153595,1,4,0
1141,3476643,1,4,1
1141,5247924,1,4,2
1141,1864098,1,4,3
1141,6407101,1,4,4
1141,6178986,2,0,0
1141,1013939,2,0,1
1141,2676242,2,0,2
1141,4321734,2,0,3
1141,2040837,2,0,4
1141,5017816,2,1,0
1141,2598155,2,1,1
1141,9918170,2,1,2
1141,3950342,2,1,3
1141,9342358,2,1,4
1141,8473385,2,2,0
1141,8677659,2,2,1
1141,4144490,2,2,2
1141,1936211,2,2,3
1141,7483919,2,2,4
1141,7443754,2,3,0
1141,1149796,2,3,1
1141,2584204,2,3,2
1141,3392099,2,3,3
1141,5672852,2,3,4
1141,3162392,2,4,0
1141,5521055,2,4,1
1141,9236709,2,4,2
1141,5485685,2,4,3
1141,8321525,2,4,4
1141,3719920,3,0,0
1141,2475386,3,0,1
1141,5267440,3,0,2
1141,2374851,3,0,3
1141,8658112,3,0,4
1141,1859398,3,1,0
1141,2650444,3,1,1
1141,1287848,3,1,2
1141,1546115,3,1,3
1141,6180265,3,1,4
1141,9486818,3,2,0
1141,7978201,3,2,1
1141,3393438,3,2,2
1141,3422065,3,2,3
1141,7742204,3,2,4
1141,6079946,3,3,0
1141,4606486,3,3,1
1141,6283925,3,3,2
1141,9007439,3,3,3
1141,7641605,3,3,4
1141,6073516,3,4,0
1141,1814341,3,4,1
1141,9118544,3,4,2
1141,6427536,3,4,3
1142,6073516,0,0,0
1142,6407101,0,0,1
1142,4321734,0,0,2
1142,2655382,0,0,3
1142,2001850,0,0,4
1142,2584204,0,1,0
1142,2598155,0,1,1
1142,4144490,0,1,2
1142,6180265,0,1,3
1142,1287848,0,1,4
1142,6079946,0,2,0
1142,1864098,0,2,1
1142,9236709,0,2,2
1142,2649305,0,2,3
1142,7742204,0,2,4
1142,7619570,0,3,0
1142,8658112,0,3,1
1142,3741344,0,3,2
1142,3422065,0,3,3
1142,3476643,0,3,4
1142,5267440,0,4,0
1142,2380066,0,4,1
1142,2040837,0,4,2
1142,1893728,0,4,3
1142,8807282,0,4,4
1142,4404713,1,0,0
1142,7320818,1,0,1
1142,3162392,1,0,2
1142,5017816,1,0,3
1263,3323587,0,0,0
1263,7477085,0,0,1
1263,6778147,0,0,2
1263,8321909,0,0,3
1263,1390508,0,0,4
1263,7794909,0,1,0
1263,4639384,0,1,1
1263,7468165,0,1,2
1263,9934251,0,1,3
1264,3030019,0,0,0
1264,2976294,0,0,1
1264,2676242,0,0,2
1264,9918170,0,0,3
1264,2650444,0,0,4
1264,1814341,0,1,0
1264,1217220,0,1,1
1264,6395530,0,1,2
1264,7443754,0,1,3
1264,1300771,0,1,4
1264,2401362,0,2,0
1264,3323587,0,2,1
1264,8811557,0,2,2
1264,6324869,0,2,3
1264,2374851,0,2,4
1264,9077935,0,3,0
1264,7477085,0,3,1
1264,1001174,0,3,2
1264,9342358,0,3,3
1264,1859398,0,3,4
1264,8473385,0,4,0
1264,4639384,0,4,1
1264,5198086,0,4,2
1264,9753997,0,4,3
1264,9486818,0,4,4
1264,8403638,1,0,0
1264,1013939,1,0,1
1264,4987983,1,0,2
1264,3950342,1,0,3
571,4484222,0,2,0
571,3900669,0,2,1
571,8158854,0,2,2
571,3242338,0,2,3
571,5341961,0,2,4
571,6179192,0,3,0
571,1585199,0,3,1
571,3323436,0,3,2
571,9251827,0,3,3
571,3866539,0,3,4
571,5983063,0,4,0
571,4909286,0,4,1
571,4637172,0,4,2
571,5176402,0,4,3
571,1082433,0,4,4
571,9740883,1,0,0
571,6221085,1,0,1
571,2356535,1,0,2
571,8749113,1,0,3
571,7572695,1,0,4
571,9661521,1,1,0
571,7144174,1,1,1
571,8821068,1,1,2
571,7856843,1,1,3
571,1016661,1,1,4
571,6721826,1,2,0
571,4964069,1,2,1
571,3740190,1,2,2
571,4437376,1,2,3
571,3882356,1,2,4
571,2645385,1,3,0
571,6230326,1,3,1
571,3054550,1,3,2
571,1067076,1,3,3
571,4550651,1,3,4
571,4699200,1,4,0
571,5104552,1,4,1
571,6430079,1,4,2
571,7205496,1,4,3
571,9464977,1,4,4
571,6916620,2,0,0
571,3609345,2,0,1
571,2172516,2,0,2
571,1197346,2,0,3
571,1894483,2,0,4
571,9461370,2,1,0
571,8188527,2,1,1
571,1164466,2,1,2
571,9434197,2,1,3
571,7358647,2,1,4
571,8526206,2,2,0
571,5415971,2,2,1
571,6056896,2,2,2
571,9639696,2,2,3
571,5718691,2,2,4
571,5775005,2,3,0
571,1229680,2,3,1
571,3181214,2,3,2
571,6791974,2,3,3
571,2718832,2,3,4
571,1025804,2,4,0
571,9956635,2,4,1
571,4020171,2,4,2
571,6010314,2,4,3
571,2553010,2,4,4
571,9187881,3,0,0
571,1946349,3,0,1
571,1715831,3,0,2
571,3080076,3,0,3
571,7907417,3,0,4
571,7952773,3,1,0
571,8550811,3,1,1
571,4654193,3,1,2
571,9580052,3,1,3
571,7624250,3,1,4
571,3989665,3,2,0
571,2702174,3,2,1
571,5669734,3,2,2
571,8788835,3,2,3
571,8970351,3,2,4
571,5712011,3,3,0
571,8056533,3,3,1
571,2805031,3,3,2
571,2528908,3,3,3
571,5797257,3,3,4
571,5263611,3,4,0
571,5509077,3,4,1
571,2383743,3,4,2
571,3967791,3,4,3
572,8056533,0,0,0
572,9661521,0,0,1
572,5797257,0,0,2
572,4699200,0,0,3
572,5718691,0,0,4
572,5415971,0,1,0
572,8158854,0,1,1
572,8744690,0,1,2
572,8788835,0,1,3
572,8526206,0,1,4
572,5104552,0,2,0
572,2553010,0,2,1
572,2528908,0,2,2
572,2356535,0,2,3
572,8550811,0,2,4
572,1894483,0,3,0
572,9661970,0,3,1
572,9461370,0,3,2
572,9740883,0,3,3
572,5341961,0,3,4
572,6230326,0,4,0
572,4637172,0,4,1
572,2285902,0,4,2
572,1229680,0,4,3
572,2383743,0,4,4
572,7358647,1,0,0
572,7572695,1,0,1
572,7144174,1,0,2
572,1715831,1,0,3
693,8589436,0,0,0
693,2035345,0,0,1
693,7814428,0,0,2
693,1221317,0,0,3
693,4132506,0,0,4
693,1283506,0,1,0
693,9281899,0,1,1
693,2060056,0,1,2
693,4770849,0,1,3
694,2645385,0,0,0
694,3080076,0,0,1
694,3242338,0,0,2
694,3900669,0,0,3
694,3323436,0,0,4
694,2433203,0,1,0
694,1197346,0,1,1
694,4654193,0,1,2
694,6791974,0,1,3
694,3609345,0,1,4
694,8749113,0,2,0
694,5669734,0,2,1
694,6179192,0,2,2
694,3989665,0,2,3
694,5775005,0,2,4
694,7205496,0,3,0
694,3866539,0,3,1
694,4132506,0,3,2
694,4072179,0,3,3
694,9187881,0,3,4
694,1082433,0,4,0
694,3054550,0,4,1
694,7624250,0,4,2
694,5176402,0,4,3
694,2718832,0,4,4
694,4550651,1,0,0
694,3967791,1,0,1
694,1016661,1,0,2
694,8970351,1,0,3
815,8332734,0,0,0
815,1250865,0,0,1
815,7263678,0,0,2
1,5931400,0,0,0
1,8365855,0,0,1
1,5312731,0,0,2
1,8368200,0,0,3
1,6758052,0,0,4
1,2575793,0,1,0
1,6516205,0,1,1
1,3941081,0,1,2
1,2595616,0,1,3
1,4959873,0,1,4
1,6421164,0,2,0
1,4136661,0,2,1
1,1738037,0,2,2
1,5301152,0,2,3
1,6564263,0,2,4
1,1505098,0,3,0
1,9057098,0,3,1
1,9327619,0,3,2
1,5869518,0,3,3
1,4064570,0,3,4
1,8583053,0,4,0
1,1057005,0,4,1
1,3377231,0,4,2
1,7344012,0,4,3
1,2087825,0,4,4
1,8174483,1,0,0
1,7265523,1,0,1
1,2072673,1,0,2
1,3617257,1,0,3
1,4875350,1,0,4
1,6660392,1,1,0
1,6684372,1,1,1
1,7966688,1,1,2
1,6399218,1,1,3
1,2172989,1,1,4
1,9215021,1,2,0
1,4645617,1,2,1
1,5965610,1,2,2
1,4719643,1,2,3
1,7989692,1,2,4
1,3306424,1,3,0
1,9875616,1,3,1
1,7067877,1,3,2
1,4696722,1,3,3
1,3782935,1,3,4
1,4370016,1,4,0
1,5885312,1,4,1
1,4735611,1,4,2
1,7584832,1,4,3
1,6556608,1,4,4
1,4354102,2,0,0
1,3671208,2,0,1
1,7716666,2,0,2
1,3551525,2,0,3
1,7457375,2,0,4
1,6806057,2,1,0
1,9473921,2,1,1
1,2635737,2,1,2
1,2010999,2,1,3
1,9954699,2,1,4
1,7070030,2,2,0
1,5078500,2,2,1
1,5364607,2,2,2
1,3941633,2,2,3
1,9942573,2,2,4
1,8168434,2,3,0
1,8337725,2,3,1
1,7274134,2,3,2
1,7959038,2,3,3
1,3363269,2,3,4
1,3277095,2,4,0
1,8788403,2,4,1
1,5268834,2,4,2
1,7210189,2,4,3
1,5781050,2,4,4
1,1310864,3,0,0
1,3276843,3,0,1
1,6735984,3,0,2
1,4109024,3,0,3
1,2107380,3,0,4
1,4556239,3,1,0
1,5559313,3,1,1
1,5654245,3,1,2
1,9073879,3,1,3
1,8650220,3,1,4
1,4528640,3,2,0
1,6957603,3,2,1
1,4882649,3,2,2
1,7022761,3,2,3
1,8003698,3,2,4
1,4054890,3,3,0
1,3447058,3,3,1
1,7123918,3,3,2
1,4878722,3,3,3
1,7730812,3,3,4
1,1488824,3,4,0
1,8289501,3,4,1
1,7928759,3,4,2
1,9795644,3,4,3
2,6421164,0,0,0
2,3377231,0,0,1
2,4882649,0,0,2
2,4959873,0,0,3
2,3782935,0,0,4
2,3551525,0,1,0
2,7123918,0,1,1
2,7989692,0,1,2
2,7928759,0,1,3
2,5559313,0,1,4
2,4875350,0,2,0
2,7210189,0,2,1
2,3941633,0,2,2
2,3617257,0,2,3
2,5654245,0,2,4
2,7730812,0,3,0
2,8337725,0,3,1
2,8174483,0,3,2
2,2107380,0,3,3
2,2087825,0,3,4
2,8650220,0,4,0
2,4719643,0,4,1
2,9057098,0,4,2
2,1738037,0,4,3
2,3363269,0,4,4
2,9795644,1,0,0
2,6660392,1,0,1
2,8368200,1,0,2
2,4528640,1,0,3
123,2817190,0,0,0
123,5333071,0,0,1
123,2415459,0,0,2
123,8805921,0,0,3
123,9034337,0,0,4
123,1169018,0,1,0
123,4812326,0,1,1
123,2233176,0,1,2
123,1082433,0,1,3
124,9073879,0,0,0
124,9875616,0,0,1
124,2010999,0,0,2
124,6735984,0,0,3
124,2072673,0,0,4
124,3941081,0,1,0
124,5885312,0,1,1
124,4878722,0,1,2
124,4735611,0,1,3
124,8168434,0,1,4
124,5268834,0,2,0
124,1488824,0,2,1
124,5781050,0,2,2
124,4812326,0,2,3
124,8003698,0,2,4
124,1169018,0,3,0
124,4054890,0,3,1
124,5965610,0,3,2
124,2595616,0,3,3
124,9780963,0,3,4
124,7265523,0,4,0
124,9473921,0,4,1
124,8365855,0,4,2
124,3671208,0,4,3
124,7716666,0,4,4
124,3447058,1,0,0
124,7067877,1,0,1
124,4354102,1,0,2
124,9034337,1,0,3
245,4120605,0,0,0
245,1338785,0,0,1
245,9784380,0,0,2
3095,7211511,0,0,0
3095,6522893,0,0,1
3095,1661912,0,0,2
3095,9579435,0,0,3
3095,7663179,0,0,4
3095,2107478,0,1,0
3095,4527167,0,1,1
3095,8026823,0,1,2
3095,1609245,0,1,3
3096,9327925,0,0,0
3096,7840710,0,0,1
3096,2459199,0,0,2
3096,1609245,0,0,3
3096,2107478,0,0,4
3096,7968868,0,1,0
3096,1432770,0,1,1
3096,7717012,0,1,2
3096,1594730,0,1,3
3096,3926669,0,1,4
3096,2981031,0,2,0
3096,8736957,0,2,1
3096,6803931,0,2,2
3096,7253540,0,2,3
3096,1661912,0,2,4
3096,7687460,0,3,0
3096,7090216,0,3,1
3096,7211511,0,3,2
3096,6652952,0,3,3
3096,2036865,0,3,4
3096,1017119,0,4,0
3096,8026823,0,4,1
3096,6687562,0,4,2
3096,7589799,0,4,3
3096,4527167,0,4,4
3096,5946639,1,0,0
3096,2772665,1,0,1
3096,8896318,1,0,2
3096,8315407,1,0,3
3217,3208380,0,0,0
3217,8600607,0,0,1
3217,3486152,0,0,2
3217,2694682,0,0,3
3217,8130956,0,0,4
3217,1495055,0,1,0
3217,5529480,0,1,1
3217,1067191,0,1,2
3217,1664820,0,1,3
3218,1067191,0,0,0
3218,9250491,0,0,1
3218,9638635,0,0,2
3218,3486152,0,0,3
3218,2601535,0,0,4
3218,5893585,0,1,0
3218,9940227,0,1,1
3218,4181162,0,1,2
3218,2075332,0,1,3
3218,2539766,0,1,4
3218,4560656,0,2,0
3218,3208380,0,2,1
3218,1298685,0,2,2
3218,9921301,0,2,3
3218,7663179,0,2,4
3218,1173257,0,3,0
3218,5684875,0,3,1
3218,3800628,0,3,2
3218,7051252,0,3,3
3218,6522893,0,3,4
3218,8600607,0,4,0
3218,9870351,0,4,1
3218,7052955,0,4,2
3218,9579435,0,4,3
3218,9100843,0,4,4
3218,1495055,1,0,0
3218,9507361,1,0,1
3218,5801437,1,0,2
3218,6673004,1,0,3
3339,6914693,0,0,0
3339,1391495,0,0,1
3339,5995131,0,0,2
3339,2157108,0,0,3
3339,4020824,0,0,4
3339,9695161,0,1,0
3339,6621581,0,1,1
3339,5489006,0,1,2
3339,7660141,0,1,3
3340,6621581,0,0,0
3340,6914693,0,0,1
3340,7360146,0,0,2
3340,4020824,0,0,3
3340,1391495,0,0,4
3340,7351834,0,1,0
3340,7660141,0,1,1
3340,2157108,0,1,2
3340,2863075,0,1,3
3340,8130956,0,1,4
3340,1664820,0,2,0
3340,2694682,0,2,1
3340,5280487,0,2,2
3340,5995131,0,2,3
3340,9695161,0,2,4
3340,3773291,0,3,0
3340,5529480,0,3,1
3340,5266844,0,3,2
3340,1399028,0,3,3
3421,2028588,0,0,0
3421,2023289,0,0,1
3421,8556902,0,0,2
3421,8273386,0,0,3
3421,2665951,0,0,4
3421,9313010,0,1,0
3421,6717067,0,1,1
3421,3047983,0,1,2
3421,7541604,0,1,3
3421,8373466,0,1,4
3421,3157694,0,2,0
3421,3499581,0,2,1
3421,6683736,0,2,2
3421,9107092,0,2,3
3421,8423775,0,2,4
3421,7087677,0,3,0
3421,1662629,0,3,1
3421,7012675,0,3,2
3421,6334731,0,3,3
3421,1452507,0,3,4
3421,8414032,0,4,0
3421,8607571,0,4,1
3421,3517160,0,4,2
3421,3141779,0,4,3
3421,5290220,0,4,4
3421,9190172,1,0,0
3421,9382230,1,0,1
3421,6483152,1,0,2
3421,6558417,1,0,3
3421,5749429,1,0,4
3421,9662989,1,1,0
3421,4048366,1,1,1
3421,6169150,1,1,2
3421,2517174,1,1,3
3421,7944840,1,1,4
3421,6294769,1,2,0
3421,4981395,1,2,1
3421,7345220,1,2,2
3421,2025970,1,2,3
3421,5388478,1,2,4
3421,4551992,1,3,0
3421,1288201,1,3,1
3421,9796457,1,3,2
3421,6625590,1,3,3
3421,5013557,1,3,4
3421,2427562,1,4,0
3421,2583825,1,4,1
3421,1588683,1,4,2
3421,8957759,1,4,3
3421,5110067,1,4,4
3421,7867733,2,0,0
3421,3780950,2,0,1
3421,7590544,2,0,2
3421,4577503,2,0,3
3421,5795349,2,0,4
3421,7062188,2,1,0
3421,2659391,2,1,1
3421,8799965,2,1,2
3421,4004301,2,1,3
3421,3000669,2,1,4
3421,4365940,2,2,0
3421,9030510,2,2,1
3421,6056656,2,2,2
3421,4822566,2,2,3
3421,5331507,2,2,4
3421,8546976,2,3,0
3421,4690133,2,3,1
3421,3689322,2,3,2
3421,6183781,2,3,3
3421,7764218,2,3,4
3421,8979698,2,4,0
3421,2785926,2,4,1
3421,6425907,2,4,2
3421,7984497,2,4,3
3421,1054203,2,4,4
3421,7844649,3,0,0
3421,9539307,3,0,1
3421,6366014,3,0,2
3421,2390001,3,0,3
3421,6893817,3,0,4
3421,6829490,3,1,0
3421,7919488,3,1,1
3421,4502259,3,1,2
3421,4873979,3,1,3
3421,4457934,3,1,4
3421,5887319,3,2,0
3421,6115400,3,2,1
3421,5752143,3,2,2
3421,4848484,3,2,3
3421,2212583,3,2,4
3421,1425183,3,3,0
3421,9977190,3,3,1
3421,7279062,3,3,2
3421,9867525,3,3,3
3421,6962154,3,3,4
3421,2904486,3,4,0
3421,2915586,3,4,1
3421,8417135,3,4,2
3421,6965959,3,4,3
3422,7345220,0,0,0
3422,8979698,0,0,1
3422,2390001,0,0,2
3422,1288201,0,0,3
3422,2915586,0,0,4
3422,4981395,0,1,0
3422,3000669,0,1,1
3422,6625590,0,1,2
3422,8607571,0,1,3
3422,4690133,0,1,4
3422,7844649,0,2,0
3422,3141779,0,2,1
3422,8799965,0,2,2
3422,7944840,0,2,3
3422,2665951,0,2,4
3422,6683736,0,3,0
3422,4502259,0,3,1
3422,5749429,0,3,2
3422,5013557,0,3,3
3422,8957759,0,3,4
3422,2583825,0,4,0
3422,7764218,0,4,1
3422,7012675,0,4,2
3422,7279062,0,4,3
3422,2028588,0,4,4
3422,6115400,1,0,0
3422,6965959,1,0,1
3422,6294769,1,0,2
3422,5795349,1,0,3
3543,1899713,0,0,0
3543,1369688,0,0,1
3543,1811290,0,0,2
3543,8410390,0,0,3
3543,3829032,0,0,4
3543,4121321,0,1,0
3543,1563916,0,1,1
3543,7436159,0,1,2
3543,9360988,0,1,3
3544,8273386,0,0,0
3544,2023289,0,0,1
3544,9539307,0,0,2
3544,1662629,0,0,3
3544,1054203,0,0,4
3544,6366014,0,1,0
3544,9662989,0,1,1
3544,6717067,0,1,2
3544,6425907,0,1,3
3544,3689322,0,1,4
3544,5290220,0,2,0
3544,3157694,0,2,1
3544,3829032,0,2,2
3544,4457934,0,2,3
3544,9977190,0,2,4
3544,8546976,0,3,0
3544,2025970,0,3,1
3544,4577503,0,3,2
3544,6169150,0,3,3
3544,3499581,0,3,4
3544,5887319,0,4,0
3544,7984497,0,4,1
3544,1563916,0,4,2
3544,7062188,0,4,3
3544,8417135,0,4,4
3544,4551992,1,0,0
3544,5331507,1,0,1
3544,9313010,1,0,2
3544,9867525,1,0,3
1385,3766961,0,0,0
1385,3026179,0,0,1
1385,6056656,0,0,2
1385,2572501,0,0,3
1385,8901695,0,0,4
1385,3194256,0,1,0
1385,3715701,0,1,1
1385,1149714,0,1,2
1385,3100548,0,1,3
1386,5072392,0,0,0
1386,6778147,0,0,1
1386,8863144,0,0,2
1386,6178986,0,0,3
1386,8894100,0,0,4
1386,3425479,0,1,0
1386,1936211,0,1,1
1386,5247924,0,1,2
1386,1546115,0,1,3
1386,3100548,0,1,4
1386,8677659,0,2,0
1386,3393438,0,2,1
1386,3719920,0,2,2
1386,6283925,0,2,3
1386,5521055,0,2,4
1386,7184431,0,3,0
1386,6427536,0,3,1
1386,8321525,0,3,2
1386,5672852,0,3,3
1386,3328766,0,3,4
1386,6793386,0,4,0
1386,2268792,0,4,1
1386,6914120,0,4,2
1386,4114241,0,4,3
1386,1149714,0,4,4
1386,3026179,1,0,0
1386,3766961,1,0,1
1386,9118544,1,0,2
1386,2475386,1,0,3
1507,3840289,0,0,0
1507,9756445,0,0,1
1507,6278642,0,0,2
1507,3351554,0,0,3
1507,2950621,0,0,4
1507,4483661,0,1,0
1507,9925553,0,1,1
1507,1177621,0,1,2
1507,9637567,0,1,3
1508,3194256,0,0,0
1508,6904637,0,0,1
1508,1149796,0,0,2
1508,2572501,0,0,3
1508,9756445,0,0,4
1508,6056656,0,1,0
1508,4530106,0,1,1
1508,2778946,0,1,2
1508,9595857,0,1,3
1508,2950621,0,1,4
1508,9637567,0,2,0
1508,1177621,0,2,1
1508,3840289,0,2,2
1508,3693407,0,2,3
1508,1390508,0,2,4
1508,4483661,0,3,0
1508,3059435,0,3,1
1508,7794909,0,3,2
1508,9153595,0,3,3
1508,3392099,0,3,4
1508,3715701,0,4,0
1508,7978201,0,4,1
1508,7483919,0,4,2
1508,9790113,0,4,3
1508,8904801,0,4,4
1508,4078353,1,0,0
1508,9925553,1,0,1
1508,7498645,1,0,2
1508,9007439,1,0,3
1629,1455714,0,0,0
1629,4705983,0,0,1
1629,4527167,0,0,2
1629,8728285,0,0,3
1629,3180022,0,0,4
1629,6232062,0,1,0
1629,7633545,0,1,1
1629,9490522,0,1,2
1629,2387926,0,1,3
1630,9490522,0,0,0
1630,6232062,0,0,1
1630,4527167,0,0,2
1630,9934251,0,0,3
1630,3180022,0,0,4
1630,9923845,0,1,0
1630,7633545,0,1,1
1630,3351554,0,1,2
1630,1850578,0,1,3
1630,1455714,0,1,4
1630,7966690,0,2,0
1630,5485685,0,2,1
1630,8728285,0,2,2
1630,4143557,0,2,3
1630,2387926,0,2,4
1630,6278642,0,3,0
1630,4705983,0,3,1
1630,7468165,0,3,2
1630,4086818,0,3,3
1711,8648268,0,0,0
1711,1781103,0,0,1
1711,8718409,0,0,2
1711,1494095,0,0,3
1711,7291395,0,0,4
1711,6874755,0,1,0
1711,9543481,0,1,1
1711,9039291,0,1,2
1711,1380518,0,1,3
1711,8898412,0,1,4
1711,6975809,0,2,0
1711,8267237,0,2,1
1711,8842719,0,2,2
1711,9492451,0,2,3
1711,4554964,0,2,4
1711,1069753,0,3,0
1711,7406924,0,3,1
1711,3992817,0,3,2
1711,2728155,0,3,3
1711,9982606,0,3,4
1711,4067968,0,4,0
1711,7833144,0,4,1
1711,3459348,0,4,2
1711,2540322,0,4,3
1711,2939728,0,4,4
1711,9099635,1,0,0
1711,8615662,1,0,1
1711,6352278,1,0,2
1711,3684159,1,0,3
1711,3982895,1,0,4
1711,1169921,1,1,0
1711,2091845,1,1,1
1711,4504639,1,1,2
1711,8917965,1,1,3
1711,2381854,1,1,4
1711,2266831,1,2,0
